"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"0500000US55051","Iron County, Wisconsin","5679","*****","*****","null",
"0500000US55053","Jackson County, Wisconsin","20556","*****","*****","null",
"0500000US55055","Jefferson County, Wisconsin","84837","*****","*****","null",
"0500000US55057","Juneau County, Wisconsin","26603","*****","*****","null",
"0500000US55059","Kenosha County, Wisconsin","168998","*****","*****","null",
"0500000US55061","Kewaunee County, Wisconsin","20398","*****","*****","null",
"0500000US55063","La Crosse County, Wisconsin","118168","*****","*****","null",
"0500000US55065","Lafayette County, Wisconsin","16682","*****","*****","null",
"0500000US55067","Langlade County, Wisconsin","19167","*****","*****","null",
"0500000US55069","Lincoln County, Wisconsin","27687","*****","*****","null",
"0500000US55071","Manitowoc County, Wisconsin","78977","*****","*****","null",
"0500000US55073","Marathon County, Wisconsin","135485","*****","*****","null",
"0500000US55075","Marinette County, Wisconsin","40312","*****","*****","null",
"0500000US55077","Marquette County, Wisconsin","15380","*****","*****","null",
"0500000US55078","Menominee County, Wisconsin","4566","*****","*****","null",
"0500000US55079","Milwaukee County, Wisconsin","949180","*****","*****","null",
"0500000US55081","Monroe County, Wisconsin","46155","*****","*****","null",
"0500000US55083","Oconto County, Wisconsin","37870","*****","*****","null",
"0500000US55085","Oneida County, Wisconsin","35480","*****","*****","null",
"0500000US55087","Outagamie County, Wisconsin","186829","*****","*****","null",
"0500000US55089","Ozaukee County, Wisconsin","89179","*****","*****","null",
"0500000US55091","Pepin County, Wisconsin","7261","*****","*****","null",
"0500000US55093","Pierce County, Wisconsin","42336","*****","*****","null",
"0500000US55095","Polk County, Wisconsin","43549","*****","*****","null",
"0500000US55097","Portage County, Wisconsin","70822","*****","*****","null",
"0500000US55099","Price County, Wisconsin","13351","*****","*****","null",
"0500000US55101","Racine County, Wisconsin","195859","*****","*****","null",
"0500000US55103","Richland County, Wisconsin","17408","*****","*****","null",
"0500000US55105","Rock County, Wisconsin","162532","*****","*****","null",
"0500000US55107","Rusk County, Wisconsin","14074","*****","*****","null",
"0500000US55109","St. Croix County, Wisconsin","89702","*****","*****","null",
"0500000US55111","Sauk County, Wisconsin","64152","*****","*****","null",
"0500000US55113","Sawyer County, Wisconsin","16477","*****","*****","null",
"0500000US55115","Shawano County, Wisconsin","40813","*****","*****","null",
"0500000US55117","Sheboygan County, Wisconsin","115152","*****","*****","null",
"0500000US55119","Taylor County, Wisconsin","20320","*****","*****","null",
"0500000US55121","Trempealeau County, Wisconsin","29525","*****","*****","null",
"0500000US55123","Vernon County, Wisconsin","30759","*****","*****","null",
"0500000US55125","Vilas County, Wisconsin","21923","*****","*****","null",
"0500000US55127","Walworth County, Wisconsin","103391","*****","*****","null",
"0500000US55129","Washburn County, Wisconsin","15726","*****","*****","null",
"0500000US55131","Washington County, Wisconsin","135529","*****","*****","null",
"0500000US55133","Waukesha County, Wisconsin","402637","*****","*****","null",
"0500000US55135","Waupaca County, Wisconsin","50997","*****","*****","null",
"0500000US55137","Waushara County, Wisconsin","24256","*****","*****","null",
"0500000US55139","Winnebago County, Wisconsin","170924","*****","*****","null",
"0500000US55141","Wood County, Wisconsin","72892","*****","*****","null",
"0500000US56001","Albany County, Wyoming","38664","*****","*****","null",
"0500000US56003","Big Horn County, Wyoming","11809","*****","*****","null",
"0500000US56005","Campbell County, Wyoming","46958","*****","*****","null",
"0500000US56007","Carbon County, Wyoming","15073","*****","*****","null",
"0500000US56009","Converse County, Wyoming","13842","*****","*****","null",
"0500000US56011","Crook County, Wyoming","7502","*****","*****","null",
"0500000US56013","Fremont County, Wyoming","39711","*****","*****","null",
"0500000US56015","Goshen County, Wyoming","13301","*****","*****","null",
"0500000US56017","Hot Springs County, Wyoming","4550","*****","*****","null",
"0500000US56019","Johnson County, Wyoming","8518","*****","*****","null",
"0500000US56021","Laramie County, Wyoming","99272","*****","*****","null",
"0500000US56023","Lincoln County, Wyoming","19640","*****","*****","null",
"0500000US56025","Natrona County, Wyoming","80067","*****","*****","null",
"0500000US56027","Niobrara County, Wyoming","2377","*****","*****","null",
"0500000US56029","Park County, Wyoming","29273","*****","*****","null",
"0500000US56031","Platte County, Wyoming","8572","*****","*****","null",
"0500000US56033","Sheridan County, Wyoming","30397","*****","*****","null",
"0500000US56035","Sublette County, Wyoming","9865","*****","*****","null",
"0500000US56037","Sweetwater County, Wyoming","43352","*****","*****","null",
"0500000US56039","Teton County, Wyoming","23356","*****","*****","null",
"0500000US56041","Uinta County, Wyoming","20374","*****","*****","null",
"0500000US56043","Washakie County, Wyoming","7933","*****","*****","null",
"0500000US56045","Weston County, Wyoming","6942","*****","*****","null",
"0500000US72001","Adjuntas Municipio, Puerto Rico","17614","*****","*****","null",
"0500000US72003","Aguada Municipio, Puerto Rico","37307","*****","*****","null",
"0500000US72005","Aguadilla Municipio, Puerto Rico","51552","*****","*****","null",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","25298","*****","*****","null",
"0500000US72009","Aibonito Municipio, Puerto Rico","22545","*****","*****","null",
"0500000US72011","Añasco Municipio, Puerto Rico","26555","*****","*****","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","83682","*****","*****","null",
"0500000US72015","Arroyo Municipio, Puerto Rico","17502","*****","*****","null",
"0500000US72017","Barceloneta Municipio, Puerto Rico","23913","*****","*****","null",
"0500000US72019","Barranquitas Municipio, Puerto Rico","28026","*****","*****","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","173695","*****","*****","null",
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","47977","*****","*****","null",
"0500000US72025","Caguas Municipio, Puerto Rico","126734","*****","*****","null",
"0500000US72027","Camuy Municipio, Puerto Rico","31066","*****","*****","null",
"0500000US72029","Canóvanas Municipio, Puerto Rico","45120","*****","*****","null",
"0500000US72031","Carolina Municipio, Puerto Rico","150378","*****","*****","null",
"0500000US72033","Cataño Municipio, Puerto Rico","23698","*****","*****","null",
"0500000US72035","Cayey Municipio, Puerto Rico","43126","*****","*****","null",
"0500000US72037","Ceiba Municipio, Puerto Rico","11207","*****","*****","null",
"0500000US72039","Ciales Municipio, Puerto Rico","16188","*****","*****","null",
"0500000US72041","Cidra Municipio, Puerto Rico","38977","*****","*****","null",
"0500000US72043","Coamo Municipio, Puerto Rico","38603","*****","*****","null",
"0500000US72045","Comerío Municipio, Puerto Rico","18942","*****","*****","null",
"0500000US72047","Corozal Municipio, Puerto Rico","32928","*****","*****","null",
"0500000US72049","Culebra Municipio, Puerto Rico","1371","282","null","null",
"0500000US72051","Dorado Municipio, Puerto Rico","36475","*****","*****","null",
"0500000US72053","Fajardo Municipio, Puerto Rico","30263","*****","*****","null",
"0500000US72054","Florida Municipio, Puerto Rico","11513","*****","*****","null",
"0500000US72055","Guánica Municipio, Puerto Rico","15825","*****","*****","null",
"0500000US72057","Guayama Municipio, Puerto Rico","40198","*****","*****","null",
"0500000US72059","Guayanilla Municipio, Puerto Rico","18080","*****","*****","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","85312","*****","*****","null",
"0500000US72063","Gurabo Municipio, Puerto Rico","46948","*****","*****","null",
"0500000US72065","Hatillo Municipio, Puerto Rico","39561","*****","*****","null",
"0500000US72067","Hormigueros Municipio, Puerto Rico","15731","*****","*****","null",
"0500000US72069","Humacao Municipio, Puerto Rico","51586","*****","*****","null",
"0500000US72071","Isabela Municipio, Puerto Rico","41084","*****","*****","null",
"0500000US72073","Jayuya Municipio, Puerto Rico","14239","*****","*****","null",
"0500000US72075","Juana Díaz Municipio, Puerto Rico","45414","*****","*****","null",
"0500000US72077","Juncos Municipio, Puerto Rico","38471","*****","*****","null",
"0500000US72079","Lajas Municipio, Puerto Rico","22391","*****","*****","null",
"0500000US72081","Lares Municipio, Puerto Rico","24945","*****","*****","null",
"0500000US72083","Las Marías Municipio, Puerto Rico","8131","*****","*****","null",
"0500000US72085","Las Piedras Municipio, Puerto Rico","37233","*****","*****","null",
"0500000US72087","Loíza Municipio, Puerto Rico","25164","*****","*****","null",
"0500000US72089","Luquillo Municipio, Puerto Rico","17924","*****","*****","null",
"0500000US72091","Manatí Municipio, Puerto Rico","38062","*****","*****","null",
"0500000US72093","Maricao Municipio, Puerto Rico","5900","282","null","null",
"0500000US72095","Maunabo Municipio, Puerto Rico","10568","*****","*****","null",
"0500000US72097","Mayagüez Municipio, Puerto Rico","73336","*****","*****","null",
"0500000US72099","Moca Municipio, Puerto Rico","35547","*****","*****","null",
"0500000US72101","Morovis Municipio, Puerto Rico","30652","*****","*****","null",
"0500000US72103","Naguabo Municipio, Puerto Rico","25931","*****","*****","null",
"0500000US72105","Naranjito Municipio, Puerto Rico","27719","*****","*****","null",
"0500000US72107","Orocovis Municipio, Puerto Rico","20608","*****","*****","null",
"0500000US72109","Patillas Municipio, Puerto Rico","16591","*****","*****","null",
"0500000US72111","Peñuelas Municipio, Puerto Rico","19797","*****","*****","null",
"0500000US72113","Ponce Municipio, Puerto Rico","135674","*****","*****","null",
"0500000US72115","Quebradillas Municipio, Puerto Rico","23261","*****","*****","null",
"0500000US72117","Rincón Municipio, Puerto Rico","13849","*****","*****","null",
"0500000US72119","Río Grande Municipio, Puerto Rico","48828","*****","*****","null",
"0500000US72121","Sabana Grande Municipio, Puerto Rico","22140","*****","*****","null",
"0500000US72123","Salinas Municipio, Puerto Rico","27638","*****","*****","null",
"0500000US72125","San Germán Municipio, Puerto Rico","30811","*****","*****","null",
"0500000US72127","San Juan Municipio, Puerto Rico","326953","*****","*****","null",
"0500000US72129","San Lorenzo Municipio, Puerto Rico","36586","*****","*****","null",
"0500000US72131","San Sebastián Municipio, Puerto Rico","36292","*****","*****","null",
"0500000US72133","Santa Isabel Municipio, Puerto Rico","21474","*****","*****","null",
"0500000US72135","Toa Alta Municipio, Puerto Rico","72450","*****","*****","null",
